"","amp_coeff","peak_time"
"AT1G55920",4.48067744687905,5.58252334533079
"AT1G55930",-59701.6467212914,430.86788479761
"AT1G55960",-25.0170742027036,8.08085120598059
"AT1G56060",79.6768307526801,5.54218057433216
"AT1G56140",13.5345317820323,4.69733482026634
"AT1G56150",5.36702861074972,3.73365441094559
"AT1G56210",-26.0744561823365,8.48932635214855
"AT1G56230",-25.4943631785908,8.81519002658256
"AT1G56240",28.7370297363797,4.32827644336492
"AT1G56250",22.218086122977,4.35555533195057
"AT1G56510",11.2075214108552,4.24617802465396
"AT1G56520",8.21076102002429,3.93007982611844
"AT1G56540",8.42075149053978,4.43825908452374
"AT1G56550",23.0969712818269,6.7432087518333
"AT1G56660",17.6122237872355,6.05756909182712
"AT1G56670",-5.71855747033792,5.20515028295916
"AT1G57560",30.5194170137264,5.65520951219409
"AT1G57630",80.296304031718,6.36745546184873
"AT1G57650",18.8511015769782,6.28021145039892
"AT1G57790",-5.2242829662738,5.7921446798969
"AT1G57990",27.1096464586392,4.18978553490556
"AT1G58290",-5554.54250683543,42.9289176977941
"AT1G58340",4.80919136011897,5.83934015902835
"AT1G58420",15.2261588576066,4.16391267522171
"AT1G58520",-6166.48637456813,119.228448623856
"AT1G58561",10.718431199121,4.86663268569998
"AT1G58590",2813.92194479476,70.991568098251
"AT1G59590",24.3126313727819,4.92246628244259
"AT1G59710",27828.4845172368,126.626528098371
"AT1G59820",10.9908864143487,5.88229540659108
"AT1G59860",23.032624718614,5.39628254473721
"AT1G59865",14.3177836097507,4.61809833618494
"AT1G59870",18.260945644431,4.65347723849769
"AT1G59910",11.6222884217828,4.32616927756909
"AT1G59950",8.14385368742791,5.03772019704417
"AT1G60000",-17.6462920067632,6.76293078868887
"AT1G60010",-16.5470372066326,6.49046265161542
"AT1G60160",-19.5086893528391,7.44948699983286
"AT1G60420",8389.85098917076,52.9047300419088
"AT1G60590",-41.97593916561,8.62972614222107
"AT1G60730",47.264290103275,8.00398651241106
"AT1G60790",-3.79332309548384,5.36736763918888
"AT1G60800",-24.5715219672869,7.31851134688537
"AT1G60870",-9.84890549567018,6.14617575949632
"AT1G60990",-4985.71055613023,44.846602708455
"AT1G61120",19.3463887346479,5.97972957548762
"AT1G61140",17.0207086495159,5.32690465273185
"AT1G61215",9284.00456808096,64.4455718923985
"AT1G61250",14.4200313034955,5.723370198224
"AT1G61260",9.93944070475268,5.94025067098601
"AT1G61300",-3644.81803509286,57.661327324405
"AT1G61340",23.4338380280878,4.14558882364887
"AT1G61360",15.1873405320692,5.15934164590557
"AT1G61370",15.7876812155558,5.59970546946588
"AT1G61380",8.31401720266321,4.7833808414723
"AT1G61420",17.8558171013228,6.38161837134555
"AT1G61470",7.42735710050124,3.96014125278544
"AT1G61560",24.1488563438371,5.6043466457013
"AT1G61610",15.4843534675125,6.24181166169043
"AT1G61640",23.7736546806109,6.64656612426224
"AT1G61660",5.50511120358657,5.27253360368727
"AT1G61667",45.1158087605907,8.72934473095348
"AT1G61800",109.642678161611,7.75208340776728
"AT1G61810",21.2575909806019,6.42768387607026
"AT1G61820",13.3996046000566,5.45772431642883
"AT1G61900",-4.90166735038993,5.38505041633558
"AT1G62180",-8.3043488146561,5.44710115228186
"AT1G62250",-91.7933687992708,14.0073175961178
"AT1G62300",19.3431828282477,4.9904489427289
"AT1G62305",9.86904320531036,5.87903635829807
"AT1G62422",15.5454557319861,5.91583132719927
"AT1G62840",2471.17740659074,42.5280780897345
"AT1G62935",34103.984580219,89.3979628116667
"AT1G62960",-5515.56167282893,112.674198542129
"AT1G63260",-3.8219641973838,5.53616993766896
"AT1G63350",13.0675647405416,4.1839643498772
"AT1G63420",-1748.99988355836,35.9591850518486
"AT1G63530",7.17850233306282,4.62942192781071
"AT1G63670",-5.26722760638545,5.33618237946194
"AT1G63690",-6.84739291114436,5.87331715886752
"AT1G63720",35.4452548684163,5.53616548555694
"AT1G63750",14.1804134456771,4.55417924162315
"AT1G63800",-16.2474041256569,7.21199494330702
"AT1G63820",12.0338877262538,3.99018372329655
"AT1G63830",13.8752697110548,4.48610863554778
"AT1G63840",29.6043611094151,6.7794382177871
"AT1G63860",8.68970020713332,3.98932718767497
"AT1G64065",25.1151894406105,5.48015586269574
"AT1G64280",9.18617651575004,4.61362075963872
"AT1G64355",-21.1593193499156,7.58818252861004
"AT1G64380",-21.0534221880114,6.20865509454293
"AT1G64390",-358.196191875105,19.3350442868927
"AT1G64400",2.43640062728681,5.61771081093376
"AT1G64500",-34.3300360013598,8.65404869137806
"AT1G64610",27.9877079302446,5.41439181895831
"AT1G64680",-18.1468296058016,8.37077367276006
"AT1G64710",6.81784288534058,4.47283436549212
"AT1G64720",-60.0877712792774,11.0107183338017
"AT1G64770",-29983.3598634281,214.947214689656
"AT1G64780",-30.8318456581575,8.30373334034635
"AT1G64860",-3424.33646234384,46.2873890178493
"AT1G65010",-3.70651137201658,5.71270433215357
"AT1G65070",-52098.4235233794,171.353549976303
"AT1G65230",-4147.76248159447,46.599739070909
"AT1G65240",36.3098774026247,6.90121478344066
"AT1G65250",7.58046609801422,4.91186959233675
"AT1G65295",-46.7572324244176,10.5659340367397
"AT1G65320",-10.8242377445656,6.18135960435651
"AT1G65380",-32013.4137302957,63.4464972251914
"AT1G65390",22.6886224182683,4.12696398114915
"AT1G65420",-8.09811114019103,5.20211425175351
"AT1G65481",20.9951457266503,4.3690821749256
"AT1G65484",NA,NA
"AT1G65486",7.46558756175687,4.16628884244097
"AT1G65500",19267.7895097747,131.444191441182
"AT1G65590",-16.1568595988089,6.63479299131203
"AT1G65610",27348.208251728,99.9602153627046
"AT1G65690",39.8126038798989,6.27808573054954
"AT1G65790",8.55727166077792,4.25870472092926
"AT1G65820",18.5475889968031,7.95954163003226
"AT1G65845",12.0605558754032,4.86366144536943
"AT1G65870",12.0724154969296,4.26488833658364
"AT1G65900",-45282.5281974903,134.743409592767
"AT1G65970",19.3127343822578,6.2622185469689
"AT1G66080",9970.15574695353,57.4132020510061
"AT1G66090",50.0395432857164,4.84588024735703
"AT1G66100",-8.80762032394779,5.70567898039093
"AT1G66130",-23.5424223584964,7.13581594373686
"AT1G66140",-6.6719488349572,4.66624628615816
"AT1G66150",-5.8902914018878,5.59988635077585
"AT1G66160",15.1377279799377,3.88855158470827
"AT1G66173",101945.272325325,1001.24812635771
"AT1G66250",5.6361845609723,4.95853003962043
"AT1G66330",-24.0416487378533,7.69218299375264
"AT1G66350",-7.15920024274373,5.76311547417277
"AT1G66400",5.91882790216533,3.87242728262333
"AT1G66480",10.5210045370493,5.70630937752919
"AT1G66550",16.3483813906495,5.78633259570605
"AT1G66580",10.9594133932364,6.10137440780078
"AT1G66600",31.9655142874645,5.67416704646655
"AT1G66700",33.3968462838195,6.26333264966512
"AT1G66725",6.31787042981457,5.58064624764278
"AT1G66820",-20.4091959554359,7.86586789106194
"AT1G66840",-19720.8732746903,95.9435539219134
"AT1G66880",30.9764205154206,6.14009698923634
"AT1G66890",-9.63786551357908,5.88663108101891
"AT1G66920",5.91151658709846,4.1331547629813
"AT1G67060",15.2675809944432,4.92548859825238
"AT1G67070",8.1689667569335,5.40349607048364
"AT1G67080",-7.5209963387376,5.67651394933881
"AT1G67360",13.5072143046938,5.96132638332199
"AT1G67470",12.5187371554657,4.49850682203919
"AT1G67520",22.5425187802104,6.54143221481699
"AT1G67590",-7.47027481268791,5.26420179138105
"AT1G67650",13261.8177633817,91.7789671555365
"AT1G67800",20.6725036269445,5.52978975116613
"AT1G67810",36.5786997583215,5.83687618803898
"AT1G67840",-5965.66323640469,61.0126342282781
"AT1G67850",13.5231259212699,5.60241829881527
"AT1G67900",-7.94325832468437,5.13024528795474
"AT1G67920",51.6442862570194,6.51942847049921
"AT1G67970",16.1923932199876,4.44474750480081
"AT1G67980",11.8149841132309,5.45028860683138
"AT1G68010",-9.82059569386112,6.99656850494285
"AT1G68190",-10.4291460567167,5.81275984800994
"AT1G68340",8.87924626469836,5.52104598354564
"AT1G68390",16.9084552608197,6.03760549017076
"AT1G68410",12673.8508717659,156.205669040528
"AT1G68440",45895.2364102535,87.7167088225384
"AT1G68520",-11.7127044707556,5.64062748078257
"AT1G68540",-57327.7992246743,186.045266029884
"AT1G68560",-16.7207691485874,7.33083808206071
"AT1G68570",-29.8149289086487,7.07447216006399
"AT1G68585",-7.0684247163643,5.45666851378075
"AT1G68590",-13416.9232856593,99.8555192710387
"AT1G68620",197.611655818133,12.6927239606423
"AT1G68660",-11.1783164361578,6.75845106735982
"AT1G68690",34.6834596601339,6.82787425918956
"AT1G68765",9.34861744816554,4.09739858596701
"AT1G68780",-14.7759972696864,6.90356559208101
"AT1G68840",12.7779653310028,3.84056709594039
"AT1G68862",-87664.4110900905,253.712661142829
"AT1G68870",-8.56111710483479,4.91103323273859
"AT1G69160",-6.52555611766437,5.05181939229719
"AT1G69270",14.4363634860748,5.33500522930102
"AT1G69420",-14.3739047105351,7.08048337275855
"AT1G69490",NA,NA
"AT1G69520",56058.2295710595,494.491043834367
"AT1G69530",-25000.71848175,163.491453601499
"AT1G69700",-14.8052399270599,7.29139059820892
"AT1G69730",32.122117636909,9.22300290800599
"AT1G69790",33.4376613461645,7.2257147263265
"AT1G69840",26.5908738332083,4.64633411361742
"AT1G69890",13.2855234101546,4.12628898777251
"AT1G69900",384.615943537081,28.9698505159776
"AT1G69920",17.8441549525798,5.94715760832816
"AT1G69930",34.34906336741,6.62202162316855
"AT1G69935",-7338.25121597796,88.3360211581556
"AT1G70100",-21.1871976760286,7.32399375812526
"AT1G70140",9.15431737506182,4.8755863927462
"AT1G70170",22.2983762242377,5.52676796051026
"AT1G70200",-48906.2975392758,241.30393387855
"AT1G70230",-5.62218761500887,5.32388933923904
"AT1G70280",-10.8932245018898,6.4442116143812
"AT1G70290",NA,NA
"AT1G70310",-15.2263838265209,7.65865650260448
"AT1G70370",-13.9328162409887,6.73310474747979
"AT1G70520",7.7323672224729,4.82064559375903
"AT1G70530",8.70592792502165,4.6472318192155
"AT1G70550",-7.00754025128775,5.45423718287074
"AT1G70690",59.3998672078652,8.59421699267757
"AT1G70700",-2.6312554927921,3.54717741962155
"AT1G70740",17.255979499514,4.85946497583206
"AT1G70760",-39387.2616934073,145.294766483309
"AT1G70940",-19.6675965756795,6.82052505548361
"AT1G70985",-5.49479189381203,5.44392487607596
"AT1G70990",970.92870279896,58.814157224143
"AT1G71100",24.740031970525,5.92258922902205
"AT1G71340",-1819.20858963112,60.8136510286474
"AT1G71400",5.94028183497855,4.56234211485892
"AT1G71480",-200.611730415122,18.1693567975015
"AT1G71520",17.3033682336319,4.56753120648284
"AT1G71697",19.9014530666773,6.20729591861305
"AT1G71880",4.30763959350264,4.24125666562554
"AT1G72030",-15.2834489634333,6.032918531804
"AT1G72060",15.1475426299284,4.89015169870914
"AT1G72070",7.63861509704774,3.1467747336456
"AT1G72120",58842.9136855025,111.222725353506
"AT1G72130",-6.00836741490632,5.40704440281599
"AT1G72160",-7.0296210119971,6.24555881533842
"AT1G72240",21.4127180462179,4.53648499412782
"AT1G72280",29.062050375203,7.16848186627843
"AT1G72310",-16.3873715178666,6.36182420506663
"AT1G72330",80818.3324467932,258.97148498222
"AT1G72450",12208.771649605,61.0065834798213
"AT1G72500",-10.521927067651,6.98645379934461
"AT1G72520",56.217171420711,6.13879856501925
"AT1G72600",-9.51113996166944,5.65967969386347
"AT1G72610",-15.2921285148628,6.61403402051806
"AT1G72645",-72629.4792919998,332.98678668931
"AT1G72680",19439.6395772971,49.7765421409416
"AT1G72890",18.0979550931941,6.60535113294227
"AT1G72900",42.4313926929943,5.35556061158127
"AT1G72910",26.0354667627506,4.87402489250008
"AT1G72920",26.7983774008199,4.86228892577472
"AT1G72930",16.3365165630003,6.21551611586385
"AT1G72940",23.219872111998,5.54931992957381
"AT1G72950",12.8595074421331,4.04287169672199
"AT1G72970",-4.977017088075,5.64967276002181
"AT1G73020",5.97605141893604,4.98034633813844
"AT1G73030",3869.29873071639,87.0999392188779
"AT1G73080",38.8748548157242,6.94843058254935
"AT1G73090",-6810.1033804965,67.084601147059
"AT1G73110",-52.6510355206639,11.4562999796958
"AT1G73170",-28.6289679724344,8.20167768515915
"AT1G73500",13.2370577344049,4.63659103996129
"AT1G73540",14.5958416258682,4.31194712384767
"AT1G73660",-21222.8330575714,140.435929483079
"AT1G73750",-12.0599340208237,6.23789558565158
"AT1G73805",36.2328505578502,4.76450372535487
"AT1G73810",32.1832154903231,5.47164245601778
"AT1G73870",-44.0010411080285,7.83543512670321
"AT1G73920",-11.1554994796477,6.93757497895979
"AT1G73965",24.6751729484013,5.93307216416133
"AT1G74070",-1211.73587613368,31.5251460402288
"AT1G74080",13.5275342829955,5.93304050893672
"AT1G74090",-4.0703008586478,5.08985003681496
"AT1G74100",22163.1453230491,93.2159570123802
"AT1G74280",14692.4988573252,162.934406062903
"AT1G74310",29.1556742730794,6.05324644095894
"AT1G74330",4.90600152291549,3.6952907293701
"AT1G74360",36.5898066901751,5.48234253542571
"AT1G74370",-7.3928733995315,5.86826581446093
"AT1G74440",6.88642947327294,3.81246316439931
"AT1G74458",-15.9317332790561,6.01327678047826
"AT1G74470",-25.859669173601,8.60357459187399
"AT1G74590",43.0533008517632,6.73692279795395
"AT1G74670",-14.0708982259747,6.28056744862115
"AT1G74710",38.3767696036378,5.4849026287602
"AT1G74840",-7.78884673560095,5.85740917727679
"AT1G74880",-10.8290822006772,7.15934543601516
"AT1G74910",-104.738369394552,14.6921097432348
"AT1G75020",13.3924269302086,4.97738375805421
"AT1G75100",-26.8292183473744,7.87280682806254
"AT1G75170",166.44204610193,14.3351061564331
"AT1G75180",-14.8074500998556,6.38705833696492
"AT1G75190",-38209.3553298508,223.33663585136
"AT1G75380",-22.4648468473881,7.29588914569545
"AT1G75460",-19.9477129860365,6.66656370813933
"AT1G75490",16.7268439756891,4.59922474083852
"AT1G75500",-9.12118543373498,6.29775924404079
"AT1G75840",-61.4919544337165,12.2220920886534
"AT1G75860",11.4760919422755,5.96622082372207
"AT1G75960",-11.4113873976229,6.07342301164785
"AT1G76040",25.4692352221928,5.35639579871666
"AT1G76070",58.9899485698728,7.15588834720033
"AT1G76080",-6.42110703421437,5.86021291397412
"AT1G76100",-9.24956151573081,6.21484247862599
"AT1G76110",-35460.7482199722,138.859155972616
"AT1G76130",11.9370563260556,6.21293086770017
"AT1G76240",-10.4886174306364,6.00056376372422
"AT1G76360",10.4883694568093,4.32797997316827
"AT1G76470",27.0600245476028,6.8076406035294
"AT1G76570",-32.6225276770422,8.72128578533242
"AT1G76600",29.2272590669593,4.63344232851308
"AT1G76640",20.331308284091,6.50810352166135
"AT1G76650",43.7522295558403,4.6434086279827
"AT1G76680",22.5212460168545,4.79144007413176
"AT1G76700",14.2932286711493,4.79274288853179
"AT1G76820",-8.44012569005351,5.79907804294715
"AT1G76880",-20361.0877473703,213.408978794526
"AT1G76930",16.7283574767626,6.03052094723479
"AT1G76970",38.713211397648,6.27570235905857
"AT1G76980",13.3012088700799,5.47662278609315
"AT1G76990",-5.52580985742185,5.97302864728604
"AT1G77360",13.95364576332,7.29945635113284
"AT1G77370",6.84704301688505,5.98854408043429
"AT1G77450",26.6980599558329,6.5100683798437
"AT1G77500",24.5246805481294,5.68590185480394
"AT1G77510",2.33058328398495,5.74184911820113
"AT1G77810",22.7108478149027,5.73040534721907
"AT1G77890",13.3090638134329,5.58212145388643
"AT1G77990",-11.468853155333,6.65840088753665
"AT1G78020",-12.8998838400938,6.51450256932626
"AT1G78070",-15.6927310482833,6.23555161380752
"AT1G78100",-9.28981299166276,5.50414028289308
"AT1G78110",-4917.59713428829,37.2260550074673
"AT1G78170",-13.5832832095611,6.40474771371774
"AT1G78180",-8.39571460385249,5.88569927025316
"AT1G78210",5.22902936555482,5.76370140369746
"AT1G78230",-13.4049252873766,5.85510864415622
"AT1G78260",-4.36678732539183,5.4420959439181
"AT1G78280",29.4704641011697,8.16150370111978
"AT1G78310",5.76157680490091,4.46302659308558
"AT1G78380",7.99892041929628,5.83066706328812
"AT1G78410",46.0656016317012,4.65306748125268
"AT1G78450",-504.486307636583,20.656675365376
"AT1G78460",1.61626426013388,4.04867628942878
"AT1G78510",-57.661391488287,11.3604610085585
"AT1G78570",97927.2096937848,188.889596286016
"AT1G78680",-14.1516438670778,6.84747661290008
"AT1G78780",128.401434630261,13.5046636946303
"AT1G78830",5.60433616750603,4.14524083594928
"AT1G78850",9.80303777966522,4.63924301114009
"AT1G78895",8.95470449208367,5.37316220213861
"AT1G78995",-11927.1846648487,93.7645692907865
"AT1G79410",2.56287047659589,5.21349453312218
"AT1G79450",13.6756571038964,6.0011225383441
"AT1G79510",-3748.6539045792,36.8765265234182
"AT1G79520",-10.9887757868961,5.8000152203355
"AT1G79670",9.39857570796987,4.79847260310898
"AT1G79680",37.3607124407185,5.37693419369632
"AT1G79720",-5.45051930932204,5.34524776799702
"AT1G80050",-8.85588664636464,6.35412030229346
"AT1G80280",5.09714441035384,4.54501408960268
"AT1G80300",4.51048015100928,5.85728902859872
"AT1G80450",8.11685221884797,4.94183278819042
"AT1G80460",9.79783654197571,6.97156315282247
"AT1G80510",62003.2565039827,777.139115745558
"AT1G80610",37.6671828693934,7.52150427169097
"AT1G80820",47.6483035546185,5.485289282481
"AT1G80840",62.5131039552908,5.42281300312288
"AT1G80870",-6.99807648632829,5.91154585220139
"AT2G01180",21.173188151555,4.48067576034809
"AT2G01300",7.38693640078396,4.12477936265415
"AT2G01340",17.8909176436746,4.8070597124268
"AT2G01420",-13.7756790940633,5.94784911884237
"AT2G01440",-9569.33504737117,57.8087296084992
"AT2G01450",8.42234297821936,4.46599386220571
"AT2G01505",-15.1049036851188,6.77896531645181
"AT2G01540",7130.28298661926,55.3917870907788
"AT2G01590",-1452.18568470702,38.6481800520096
"AT2G01600",14.8962431410097,6.21515517195236
"AT2G01620",-4169.10599682802,48.5266549250408
"AT2G01630",-8.58548980817963,6.13187775593156
"AT2G01650",10.5013165161454,5.64723714338554
"AT2G01755",-9.12978130241995,5.72633631094033
"AT2G01760",-7.42544565252338,4.98762839457639
"AT2G01860",-3.4095656986728,5.23127528616852
"AT2G01870",-22.5385114462397,6.75909473904547
"AT2G01890",-7.67936707553605,5.58725788281053
"AT2G01910",-3.71917549204396,5.68162902714448
"AT2G01918",-12308.4864876468,110.461632246297
"AT2G02010",32.806351645734,4.81180764715722
"AT2G02070",-5874.79712971592,47.3578147312247
"AT2G02080",-22.5391096662761,7.3378685493306
"AT2G02220",14.0074570739826,4.72460132500467
"AT2G02310",10.1203414614371,5.59294929863776
"AT2G02320",15.8414559961364,5.77799383580149
"AT2G02370",9.36027016577031,5.16107746762755
"AT2G02390",22.5464060108915,8.29716648945872
"AT2G02800",3377.53779346826,74.9768638839979
"AT2G02860",17.2279703639645,4.91962921933672
"AT2G02930",30.1319308576334,8.02892633999546
"AT2G03310",-8.20191883173379,5.83443797264959
"AT2G03350",-5.60094416903897,5.49356277472077
"AT2G03420",-27.9762412587425,8.45143327858619
"AT2G03505",21.0128990186182,6.93631373900879
"AT2G03550",-27.1546927871129,7.76692920687649
"AT2G03710",-26091.1142285836,76.1870810875264
"AT2G03750",-7.98929106880692,5.66664805418188
"AT2G03760",13.4656401512868,6.28370693913525
"AT2G04039",-14612.37494877,196.560962015405
"AT2G04040",11.3364274113042,5.88197131256259
"AT2G04070",39.0097796909453,5.77434211130539
"AT2G04280",-8.19952613719599,6.17300553332717
"AT2G04305",12.5459635955331,5.59773300040336
"AT2G04350",128.731512124891,15.2206683523362
"AT2G04400",280.457392701343,15.0486285028498
"AT2G04430",30.3951476961326,5.73584590212174
"AT2G04450",64.4076193386181,6.86808010386022
"AT2G04495",44.6365685069536,5.78647754250747
"AT2G04515",20.627825749374,4.60970931413984
"AT2G04790",-15.2899641379364,5.8499637021686
"AT2G04850",-5.937271757203,5.556223389839
"AT2G05070",-129.689502783722,13.0153803755621
"AT2G05100",-2990.57788336265,39.0005881914679
"AT2G05210",-6.75146738043108,5.54473920745378
"AT2G05310",-13640.3976726419,94.9466847688664
"AT2G05320",11.6969422553417,6.35895756902665
"AT2G05440",NA,NA
"AT2G05790",-8335.49767615298,79.5605503462523
"AT2G05840",2.823317994998,5.58454895491041
"AT2G05940",24.5163814899722,5.79258174467478
"AT2G06002",-4853.71144470451,38.5840352533004
"AT2G06010",-17772.5319524164,115.86008165355
"AT2G06050",161239.791008343,185.097610821408
"AT2G06530",10.8023324784947,4.64280191637556
"AT2G07042",-33.9270847588739,8.72226762134356
"AT2G07180",5.65532274781154,4.97346439233114
"AT2G10940",-7.04979962273022,6.35093430575962
"AT2G11520",21.5077685378012,6.20276213581372
"AT2G13360",-15971.2843650894,107.755311906852
"AT2G13650",14.6740926553073,5.63178493750801
"AT2G13790",20.6534050284328,5.51090709956503
"AT2G13800",6.40448258374445,5.31948687740225
"AT2G13810",39.3832384864861,5.70849747875374
"AT2G14090",NA,NA
"AT2G14247",-34.0944168898801,7.17482443821581
"AT2G14290",23.8806852653566,5.60761936522819
"AT2G14560",291592.927190244,496.925002045512
"AT2G14620",7169.73586703181,29.755286367249
"AT2G14660",-24.0356829028096,7.19468528464875
"AT2G14880",-77.9959831553621,14.673648521385
"AT2G15020",-49.311227208078,7.49055869702011
"AT2G15050",-22.7836803079288,7.68196903534104
"AT2G15390",30.1253587130229,4.63531431351765
"AT2G15480",33.9431140894203,5.80036201815061
"AT2G15760",41.7492121032205,7.13410765537489
"AT2G15890",-210.691079110778,16.017328177375
"AT2G16500",13.9766287809546,7.09531374578331
"AT2G16720",11.3477710288293,6.64059785874757
"AT2G16800",-9.51375002106726,6.45233986648246
"AT2G16870",10.834704401908,4.45883734161472
"AT2G16900",16.6037918084354,5.50266912149705
"AT2G16990",-13.7651986011893,7.20068322908743
"AT2G17040",11.8673509051228,3.90845229956953
"AT2G17110",7.46561476778438,4.82879086884299
"AT2G17120",21.2083117721126,6.25774010743788
"AT2G17130",22.4634600576814,7.68373248773214
"AT2G17220",19.5695294029917,5.68475698024484
"AT2G17290",18.2479033387943,4.7605075133044
"AT2G17340",-3.60862700785812,5.61816987205457
"AT2G17440",11.3406651105051,4.79066392268214
"AT2G17500",20.2764979733004,6.08470998553593
"AT2G17520",8.11160464059389,4.94762110423339
"AT2G17540",-9.03332836201778,6.37457764075756
"AT2G17650",-24.5816316529617,8.67585296014571
"AT2G17660",7.15289516165411,4.50903773074794
"AT2G17705",19.383386630764,5.45901265171795
"AT2G17720",36.2404499461514,7.54432603296283
"AT2G17760",6.82554338212222,5.53378431297015
"AT2G17780",-98.7950750525268,14.9978608457259
"AT2G17972",-21.7820897579683,7.18808508361361
"AT2G18193",35.5084355534529,5.72137994642589
"AT2G18210",9.50356730671935,3.63854779748158
"AT2G18245",-31520.6174280812,172.858192495996
"AT2G18300",-16.7516513597263,6.2629086744158
"AT2G18560",-25.1690909386688,7.67093168013228
"AT2G18660",33.526936963502,6.02039140107531
"AT2G18680",12.7305447882296,4.80473367794804
"AT2G18690",57.4287270349712,5.78436323773919
"AT2G18890",-6.13268464367547,5.29579819197568
"AT2G18910",-9.4972488041861,6.98789159867718
"AT2G18940",-48589.2844779031,347.130118200039
"AT2G18969",NA,NA
"AT2G19130",11.1812331829219,5.59074002704498
"AT2G19190",60.8070799379932,9.13126051997112
"AT2G19570",77.3287734177036,11.1837251613215
"AT2G19710",15.6273048836165,4.43482415774228
"AT2G19780",-4.58898915377793,5.17018024504913
"AT2G19860",-14.8327808310511,7.00297249653574
"AT2G20010",12.2001152009873,5.82488896445843
"AT2G20110",12.7899726541422,6.01254452111153
"AT2G20142",41.0345157619408,4.55658066904643
"AT2G20240",-20.5860259136967,8.4141628829419
"AT2G20320",12.3914505395387,5.88214481261374
"AT2G20340",-8.41209428464748,5.85140541514472
"AT2G20560",40.21020383794,6.65677826877255
"AT2G20562",27.6714185958362,4.48625099553888
"AT2G20570",-6.71240313761513,5.55403064509195
"AT2G20760",10344.2040569967,90.8947045624948
"AT2G20780",8.44153551084164,4.75965347210096
"AT2G20880",NA,NA
"AT2G20960",17.6263880609828,4.43605880657946
"AT2G21050",-127.040829081778,12.5321154315151
"AT2G21120",9.66612114638818,4.44901187067047
"AT2G21188",35.6211409009362,8.29782063253788
"AT2G21210",-25.9470602134125,6.41014132906749
"AT2G21320",-25.2654459092708,7.18648842306237
"AT2G21330",-12.7248177551942,7.10720279951647
"AT2G21370",-11856.6298677921,74.9802805932338
"AT2G21380",-6.8384340640832,6.14563715662403
"AT2G21470",9.78541812081539,5.80657070511803
"AT2G21500",29.9128807140294,6.89369155991091
"AT2G21520",8.64737903034104,5.64350682920264
"AT2G21530",-1204.70887363568,31.3098670625721
"AT2G21560",-11.7491344824463,5.75732668023559
"AT2G21620",9.40415923136485,5.68517092136878
"AT2G21830",-19.4984209597173,7.73183148194877
"AT2G21910",13.6140613363462,5.55137174213053
"AT2G21970",-13.4114455633297,6.32634203794865
"AT2G22190",-17.3464116396768,6.59027858156867
"AT2G22250",5.92176366736022,5.85303602618569
"AT2G22300",9.84746060707492,4.20977617837046
"AT2G22470",109.153103182804,9.17852642231554
"AT2G22475",42768.5441887965,267.776530757756
"AT2G22480",14187.326729975,86.1870638928729
"AT2G22500",21.1954980750572,4.46854876016858
"AT2G22540",-8959.4567008566,110.513389262683
"AT2G22670",-12.8291879206135,7.22007585261137
"AT2G22810",-6.05537652762219,5.53547041595729
"AT2G22860",165081.3486689,285.316985081812
"AT2G22880",25.8909203225605,4.56444462857699
"AT2G22980",-33.3567296308624,8.10486709152891
"AT2G22990",-149.863022446422,14.7048447589677
"AT2G23000",-13396.5758810013,79.9154931067016
"AT2G23200",8.59887361173264,5.806285146379
"AT2G23270",34.8009656910909,5.52595226024465
"AT2G23320",23.1765421076311,5.38792610968024
"AT2G23390",-23017.2748952062,76.4492700445569
"AT2G23420",4.20531571942039,5.66370659707294
"AT2G23430",-16.2754224728109,5.91168890497331
"AT2G23450",31.0292047784024,6.73530363155714
"AT2G23600",-13.2158046249832,6.32098366140778
"AT2G23610",-5.11800601697142,5.68000733835587
"AT2G23680",39.96217640039,6.41078841281597
"AT2G23760",-12101.9668376427,156.110291936499
"AT2G23810",33.2141799223318,4.77053471289357
"AT2G24150",-9.29423151290642,5.95301031170712
"AT2G24180",5.11107812071346,5.77922035837218
"AT2G24220",-5966.64119365912,50.2908885392763
"AT2G24230",-8.65998275182494,6.27470446914497
"AT2G24240",13.32625777386,4.61161064715797
"AT2G24280",-8.36120588911112,6.12155019545952
"AT2G24360",7.43325390589081,5.53859271337847
"AT2G24395",-4475.39076761125,76.392742029421
"AT2G24580",-10.2571963366519,6.3110033001116
"AT2G24600",21.0317835775324,4.26708023823864
"AT2G24762",-13074.2441717386,85.2498345365133
"AT2G24820",-13.8720522575479,6.87470010878449
"AT2G24850",705.14119115764,18.3125527458309
"AT2G25000",90676.2290220101,173.222505333344
"AT2G25190",6.39038286724501,5.1877529506549
"AT2G25460",7301.29253820415,97.6114233894529
"AT2G25480",-3266.54997932827,42.9007773990141
"AT2G25520",5.55218069164006,6.20631701238458
"AT2G25625",-19.2529100494652,6.20537238000948
"AT2G25735",47.4718283917737,5.94710302514188
"AT2G25737",8.32883707410676,5.72843140359409
"AT2G25840",-26579.2172489306,80.9442199159885
"AT2G25920",-13.1622483440618,7.33475408563035
"AT2G25964",-6.37674357145738,6.02480009124565
"AT2G26100",-5.17180055166206,6.10648459855109
"AT2G26110",-8.3965034448273,6.13153191375335
"AT2G26150",27.2241837145594,5.59286992371734
"AT2G26190",14.3780334879396,4.15110647529114
"AT2G26300",8.62751075000169,4.57378244452765
"AT2G26400",3497.95456991894,27.7101551022623
"AT2G26440",20690.2315004694,148.489111671685
